0.8988888888888888	-0.3333333333333333	0.0	0.0	-0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.3333333333333333	0.9822222222222221	-0.25	0.0	0.0	-0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0
0.0	-0.25	0.6311111111111111	-0.16666666666666666	0.0	0.0	-0.16666666666666666	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-0.16666666666666666	0.46444444444444444	0.0	0.0	0.0	-0.16666666666666666	0.0	0.0	0.0	0.0
-0.3333333333333333	0.0	0.0	0.0	1.1766666666666665	-0.3333333333333333	0.0	0.0	-0.3333333333333333	0.0	0.0	0.0
0.0	-0.3333333333333333	0.0	0.0	-0.3333333333333333	1.2599999999999998	-0.25	0.0	0.0	-0.3333333333333333	0.0	0.0
0.0	0.0	-0.16666666666666666	0.0	0.0	-0.25	0.7699999999999999	-0.16666666666666666	0.0	0.0	-0.16666666666666666	0.0
0.0	0.0	0.0	-0.16666666666666666	0.0	0.0	-0.16666666666666666	0.6033333333333333	0.0	0.0	0.0	-0.16666666666666666
0.0	0.0	0.0	0.0	-0.3333333333333333	0.0	0.0	0.0	1.01	-0.3333333333333333	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-0.3333333333333333	0.0	0.0	-0.3333333333333333	1.0933333333333333	-0.25	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	0.0	0.0	-0.25	0.6866666666666666	-0.16666666666666666
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	0.0	0.0	-0.16666666666666666	0.52
